status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1252873524689039366,EconomicTimes,"The recovery rate rose to 17.48% on Tuesday from 12.02% on April 16, according to the ministry.

#coronavirus

https://t.co/fV1Hj19QN4",TweetDeck,,,False,399,10,,3539086,43,True,en
1252873540656705537,buriroGM,Governor Sindh @ImranIsmailPTI visited Hyderabad in VVIP protocol. Where’s simplicity? #RIP social distancing... someone please ask him to stop #CoronavirusOutbreak 🤷🏽‍♂️ https://t.co/lyKyZ37sPc,Twitter for iPhone,,,False,35761,18,PK,10672,1186,False,en
1252873547187286016,AJEnglish,Cramped social housing and workers with front-line jobs have led to a spike in #coronavirus infections in Paris suburb Seine-Saint-Denis https://t.co/mdHm1zmWeu https://t.co/QPvqGeNrg9,SocialFlow,,,False,5569,17,,6137136,247,True,en
1252873566296485889,arhselk,BREAKING NEWS! ALLEGEDLY @BethRigby twitter account has been HACKED! Someone has posted a positive uplifting accurate news story on it. VIEW/RETWEET/SHARE WITH GUSTO. This WILL come to her notice soon. #COVID19 #BREAKING #COVIDIOTS #Lockdown https://t.co/X8AjShaRJm,Twitter for iPhone,,,False,15386,13,,10429,7605,False,en
1252873589277122570,damian_from,"The #Coronavirus pandemic tested the leadership of 
@BorisJohnson and @Keir_Starmer
 
They both failed the test. They are both failures who are not fit to lead. https://t.co/SoOPWQ7kSJ",Twitter Web App,,,False,18067,14,,10652,3816,False,en
1252873736098729985,ArgyleLoz,"For the second week on the trot Helen Whately (care minister) fronts up on @GMB not knowing her brief, she was savaged again by @piersmorgan I'm so angry, angry that incompetents like Ms Whately are in senior ministerial positions, you get what you vote for i guess #COVID19",Twitter for Android,,,False,24123,124,,13389,13732,False,en
1252873812183375872,CarolineLucas,"The #Coronavirus has exposed the vulnerability of too many people’s lives

We need a #UniversalBasicIncome in response to this crisis - &amp; to build a better, fairer society &amp; economy for the future where everyone has security in their lives

Pleased to sign this letter in @FT https://t.co/l8T6TbIcwB",Twitter for iPhone,,,False,430,303,,454692,6036,True,en
1252873821519937537,CGTNOfficial,"#Singapore's confirmed #COVID19 cases surpass 10,000

The country recorded 1,016 new infections as of Wednesday noon, of which most are work permit holders residing in foreign worker dormitories, the Ministry of Health said. https://t.co/9wJBko5YrY",Twitter Media Studio,,,False,68,18,,14014653,65,True,en
1252873933189115904,PactEnvironment,"#EarthDay was invented 50 years ago to remind us of the need to fight to preserve our 🌎.
#Covid19 serves as a sober reminder that some crises can only be solved globally.
A #GlobalPactEnvironment would empower citizens with court-enforceable envrntal fundamental #rightsandduties https://t.co/HVxwz6Eacw",Twitter for iPhone,,,False,2838,11,,2845,1298,False,en
1252873994178420737,EVERALDATLARGE,With help of Churches I today found 4 #bushfire victims in #Rural NSW who have not yet received Govt grants or insurance &amp; have now lost jobs in #Covid19 crisis. My #Church at Aspley Q is sending each of them $500. Not much but it gives them hope because someone cares.,Twitter Web App,,,False,2800,17,,7034,2685,False,en
1252874010460741632,PaulivW,"UK is severely under reporting #coronavirus cases.
FT estimates deaths at 41k, not the 18k reported. Statistics Office data show deaths registered in the week ending April 10 were 75% above normal in England &amp; Wales - highest level for more than 20yrs. https://t.co/VjGZ35XPvH",Twitter for iPhone,,,False,7722,24,,68197,2039,True,en
1252874028039241728,ABSCBNNews,Sen. Hontiveros wants China to pay for Philippines' #COVID19 expenses https://t.co/MrwaFEv740,TweetDeck,,,False,1078,86,,6860164,1073,True,en
1252874157173338118,airnewsalerts,Supreme Court dismisses plea of #ChristianMichel James seeking interim bail on grounds of risk of contracting #coronavirus in Tihar jail.,Twitter Web App,,,False,612,21,,2352306,13,True,en
1252874281626660866,waqyounis99,Let’s Support Pakistan 🇵🇰.Let’s Support the Prime Minister @ImranKhanPTI Donate generously #EhsaasTelethon #23rdApril #CovidReliefFund #Covid_19 #PleaseStayAtHome #TogetherWeCan https://t.co/YhxBp2YcGW,Twitter for iPhone,,,False,1800,391,,1761909,102,True,en
1252874280360001537,ArtofLiving,"The volunteers of @ArtofLiving Project Udaan are reaching out to sex workers in Sonagachi, the oldest and the largest red-light area of Asia with essential food supplies.
Read to know more: https://t.co/bP7ybTd5A7

 #Covid_19 
#iStandForHumanity",Twitter Web App,,,False,4079,39,,258537,117,True,en
1252874287104454656,PGEU,"How are our #pharmacists coping with #COVID19? 

‘Pharmacists are so accessible for the public and, in times like this, our accessibility is a unique asset,’ says @ConefreyPharmac. 

Insights from Irish #pharmacists in the frontline @IrishPharmacy 👇

https://t.co/bYgNN4Ed13",Twitter Web App,,,False,1158,10,,2875,718,False,en
1252874356188798979,PhilstarNews,"Free COVID-19 testing is offered at a drive-thru in Sydney, Australia on April 22, 2020. 

Australia has over 6,600 confirmed cases of COVID-19 with almost 4,300 recoveries and over 70 deaths as of April 22, 2020.
📷AFP/Saeed Khan

More #COVID19 stories: https://t.co/el8SJ9OgeS https://t.co/kY11PKVLgv",TweetDeck,,,False,2766,12,,523012,440,True,en
1252874431162023944,AdityaRajKaul,India has total 19984 cases of #COVID19 out of which 15474 are active cases. 3870 patients have been discharged till now. Death toll due to #CoronaVirus in India stands at 640. https://t.co/fYPkVTIDSk,Twitter for iPhone,,,False,72241,26,,258431,9723,True,en
1252874532131504128,Medscape,"The drug used to treat head lice killed the #coronavirus in less than 48 hours in a lab setting.
https://t.co/OnRHiEIUf0",Sprinklr Publisher,,,False,2088,19,,196768,40495,True,en
1252874565874626561,AamerAnwar,"So @realDonaldTrump has spoken to @BorisJohnson &amp; agreed on the importance of a ""coordinated international response"" on #COVID19  God help us🙏🏽#PPE #Testing #vaccine #HerdImmunity #NHS https://t.co/ZXb8ZaaAMW",Twitter for iPhone,,,False,46588,21,,75059,1562,True,en
1252874599471054849,StefSimanowitz,"Why isn’t this the lead story on every news broadcast today?

The excess UK deaths linked to coronavirus is likely to be 41,000 (@FT )

41,000 people who have died.

41,000 families grieving.
#COVID19 #coronavirus #COVIDー19 
https://t.co/ijAF0SiWkB https://t.co/jBSSiNrryR https://t.co/wFl73tJWXb",Twitter for iPhone,,,False,21778,63,,29006,6741,True,en
1252874624364236800,LaLaRueFrench75,#NIHwhistleblower Dr.Judy Mikovits on Tony Fauci’s history of suppressing known cures. #CoronavirusPandemic #Hydroxycloroquine #COVID2019 https://t.co/c05biS3enJ,Twitter for iPhone,,,False,114451,10,,38107,31661,False,en
1252874684774801408,arulgreen,"Let’s remind more than ever in #EarthDay2020 that we need a shift to a more sustainable economy that works for both people and the planet. Let’s promote harmonywith nature and the Earth

#PMK advocates for a Green and #JustRecovery in the Post #COVID19 World

#PMKforGreenRecovery https://t.co/tPv6HOZE45",Twitter Web App,,,False,1180,50,,12273,404,False,en
1252874704458661888,oranfinegan,"Its online!! Check out our @ICRC #Forensic #COVID19 resource page with guidance, posters and videos.  https://t.co/FeQgoi50zR Tweet us if you find it useful. Thanks @hoychely @inepal @winterhiccup for your support!",Twitter Web App,,,False,515,11,,799,616,False,en
1252874749874561024,RT_com,"A number of European countries are hopeful they’ve got #COVID19 at least somewhat under control and are emerging from their #lockdowns. Here’s a look at some of the latest liberties to be restored, including the sacred right to get your hair cut.

MORE: https://t.co/jkDUMgfVHK https://t.co/NXkx9VLoth",TweetDeck,,,False,963,15,,3076443,553,True,en
1252874754748383232,lgibson12397,"morning all

oh don't you just love the vibrancy of colour tulips bring-their clash and contrast simply shout out #spring✨

wishing you a beautiful day💫
#StayHomeStaySafe #stayhealthy
#myphoto #PhotoOfTheDay #nature #naturelovers #NHS #Mentalhealth #selfcare #wellbeingwednesday https://t.co/GypXH1TRfW",Twitter for Android,,,False,43121,17,,11290,12212,False,en
1252874779377332224,ImrankzPPP,"#GovtOfSindh along with coordination of #AKUH &amp; #IndusHosp has started collecting samples from households.. As of now samples are being collected for tests of #COVID19 from Jamiya Masjid Bait ul Islam Shah Ghazi Village Khi
#CoronaInPakistan
@BBhuttoZardari @AseefaBZ @BakhtawarBZ https://t.co/1dKrglmYa7",Twitter for Android,,,False,113249,24,,17404,2052,False,en
1252874782950993920,CGTNOfficial,"Exclusive: Chinese CDC Director Gao Fu claims he never said the novel #coronavirus does not show human-to-human transmission during interview with CGTN's Tian Wei 
@tianwei https://t.co/E6XvytnK6t",Twitter Media Studio,,,False,68,11,,14014251,65,True,en
1252874799744860161,salford_mayor,"Our bin crews, grounds maintenance and street cleansing teams have been so grateful for all the messages, thanks and kindness from #Salford residents as we all fight #COVID19. They decided to do this before starting work. Hope you like it! #StayHomeSaveLives#SpiritOfSalford https://t.co/jpGkkPWe5h",Orlo,,,False,7430,15,,7886,3887,False,en
1252874801921712133,QuickTake,"""Don't clip our wings.""

Virgin Australia has become Asia’s first airline to fall to the #coronavirus. Richard Branson's Virgin Group owns about 10% of the airline. More @business: https://t.co/2SqbtDMNFe #Covid_19australia https://t.co/GZhT6HJt9P",SocialFlow,,,False,1029,17,,1048425,1352,True,en
1252874812109684744,PublicHealthW,"To make our #coronavirus information accessible we’ve partnered with @ReciteMe.
 
Fully customise our #coronavirus pages to suit your needs via a screen reader, styling options, reading aids and a translate function with over 100 languages.

https://t.co/D410P7p5cD https://t.co/CvMHGxjoQg",Hootsuite Inc.,,,False,3771,40,,37025,1346,True,en
1252874920192733185,htTweets,"The number of #Covid19 cases in India has risen above the 20,000-mark, but the rate at which the threshold crossed – 8 days  doubling time – raises hopes that the country may be able to avert the sort of devastation seen in some other parts of the world

https://t.co/CoR5u4SgJS https://t.co/0RrGfbo385",TweetDeck,,,False,2978,15,,7349388,129,True,en
1252874942699302913,nbstv,"HAPPENING NOW: Mulago Hospital discharges three people formerly infected with #COVID19. 

Stream live: https://t.co/6VldnzRkBY 

#NBSUpdates https://t.co/ZURD8ALcis",Twitter for Android,,,False,4438,23,,518672,168,True,en
1252874985690947586,simplysimontfa,"Westminster Media Bubble Non-Story Of The Year: how the British Government missed out on an EU procurement scheme that has not yet delivered a single item of the Personal Protection Equipment that has been so desperately needed in Italy, Spain, Belgium etc. #Covid_19",Twitter Web App,,,False,49893,44,,13194,2947,False,en
1252875034772807680,PDChina,"#Latest on #coronavirus outbreak in #Russia, according to Russia's coronavirus response center:
-57,999 cumulative cases, an increase of 5,236 within 24 hours
-513 total deaths
-4,420 recovered in total https://t.co/alLYE08XqH",TweetDeck,,,False,1059,17,,7120973,4579,True,en
1252875102384844801,KadunaFacts_,"#COVID19 is primarily spread through respiratory droplets. This can happen by

1. Being in close contact with an infected person

2. Touching a contaminated surface

When we congregate in crowds, it puts us all at risk for contracting #COVID19

#StayAtHome
#TakeResponsibility https://t.co/Kk2DLUjEZQ",Twitter for Android,,,False,282,14,,3057,150,False,en
1252875175013433344,nkquakyi,"I'll be on @Citi973 at 8:30AM to discuss recent developments in Ghana's fight against #COVID19 with @benkoku and the gang! 

#CitiCBS #StayHome",Twitter for Android,,,False,834,15,,692,306,False,en
1252875313626791942,IndiaToday,"Congress has launched a campaign for seeking suggestions from people, saying the MSME sector has been devastated due to #Covid19.

https://t.co/HfsJuUJx2P",Twitter Web App,,,False,4412,11,,5286097,228,True,en
1252875557429108736,BBCScotlandNews,"The UK was given ample opportunity to join an EU scheme to source medical equipment, sources have told the BBC.

#Coronavirus 
 https://t.co/tkcHoxiq8z",SocialFlow,,,False,236,13,,478153,108,True,en
1252875583593132032,mybmcWardGN,"Acknowledging the importance of hygiene, daily cleaning of quarantine centre at Scout Guide Hall, Shivaji Park, Dadar is carried out by @mybmcwardGN staff.
.@mybmc
@DighavkarKiran

#StayHomeStaySafe 
#NaToCorona https://t.co/ERpJHOh3My",Twitter for Android,,,False,224,10,,2021,8,True,en
1252875604690534401,astroehlein,"This doctor tried to warn people back in December. 

Rather than take his fears seriously, Chinese authorities told him to retract his warning. 

#LiWenliang died from #Coronavirus in February. 

Covid-19, Lesson 1: Authoritarianism is bad for our health. 
https://t.co/QzEQGsqsZs https://t.co/E3xZ1U19Su",Twitter Web App,1.2528723186546647e+18,astroehlein,False,68575,39,,96733,8052,True,en
1252875794809884673,chapterfourug,"We urge @PoliceUg in Kamuli to immediately release journalist Tom Gwebayanga, @VisionGroup Bureau Chief Kamuli unconditionally. Writing a story about misappropriation of funds donated to the district #COVID19 Task Force is not an offence. End reprisal attacks.

#FreeTom #Uganda https://t.co/FBl1IyfZbJ",Twitter for Android,,,False,7008,44,,14374,1287,False,en
1252875872253521922,psrajarajan,"#Coronavirus! The planet is in the midst of  a deeper and longer-term crisis rooted in a number of interconnected global challenges. Humanity has crossed planetary boundaries.
 
#PMK advocates for a Green and #JustRecovery
 
#PMKforGreenRecovery #EarthDay2020 #COVID19 https://t.co/lS1VWqV1Np",Twitter for iPhone,,,False,7398,13,,20641,266,False,en
1252875973969641472,EEN_EU,"📝How to receive and offer support during the #coronavirus outbreak?

We just published an article with useful links and current initiatives including:

📈Info on access to finance
💻Solutions/needs sharing platforms

Read more➡️https://t.co/PtESACK3pl

#EENCanHelp https://t.co/lRMoRZ7UC7",Twitter Web App,,,False,15931,18,,32233,1687,False,en
1252876036540297216,SurendharMK,"#ThalapathyVijay has contributed a huge Rs 1.30 cr towards the #CoronavirusPandemic fund.

His contributions include other neighbouring states Kerala, AP, Telangana, Karnataka, Pondicherry 👏 👏 👏 👏

A separate amount is also given to his fan clubs to help the affected ppl. https://t.co/JAeMrBPRoN",Twitter for Android,,,False,803,439,,67578,434,True,en
1252876049165070338,AsIAmIreland,"On Day 22 of our #FlyforAutism we remind you that many autistic people are service providers as well as service users. During #covid19 we feel this is particularly important. Now, more than ever, we need to be kind and understanding to our essential workers https://t.co/BarGfqV1GQ",Twitter for iPhone,,,False,6544,10,,11653,2311,False,en
1252876079049498624,CommonsEd,"Our evidence session with @vickyford on how @educationgovuk is safeguarding vulnerable children during the #COVID19 outbreak is about to begin

📺Watch live: https://t.co/jXmtV6bo8q

And follow us for live tweets",Twitter Web App,,,False,20,21,,34543,594,True,en
1252876117314203648,StefSimanowitz,"#MustRead THREAD👇explaining how the @FT reached the figure of 41,000 #coronavirus deaths by their economics editor, @ChrisGiles_ https://t.co/qREyDKIxrC https://t.co/csJzytws4a",Twitter for iPhone,1.2528745994710548e+18,StefSimanowitz,False,21792,19,,29025,6767,True,en
1252876149861920776,Rachael_Swindon,"This is a damning article from the former Chair of The BMA Council @KailashChandOBE 

The Government's litany of mistakes has led to a greater loss of lives #COVID19 

https://t.co/ijWXZ1nOcY",Twitter for iPhone,,,False,173163,60,,78199,4009,False,en
1252876241570414599,vishvendrabtp,I agree with you Baisa. We are in the process of developing a post #Covid_19 tourism renewal plan. There will also be a workshop; to which I will be inviting you. Your legacy and heritage will bring great creditability to our work. https://t.co/5dkM8A09Mg,Twitter for iPhone,,,False,1827,24,,47521,52,True,en
1252876415839551488,GardaTraffic,"In these #Covid19 times we can still recycle &amp; not illegally dump. Our Commercial Unit identified this illegal dumping y/day near the N7. We have identified the person involved &amp; have passed on details to local Council to prosecute.

#StayAtHomeAndStaySafe https://t.co/vyOl37YztP",Twitter Web Client,,,False,494,17,,471204,1,True,en
1252876431673004034,LandNoli,"Cyril Ramaphosa:

#COVID19 requires a R500bn budget. To fight #COVID19 &amp; reprioritisation of R130bn within our budget.

The rest will be from:

1. Local:
UIF

2. International:
WB, IMF, BRICS &amp; ADB have been approached &amp; are working with Treasury on various funding transactions. https://t.co/atH9Zos9MW",Twitter for Android,,,False,119580,19,,70038,981,False,en
1252876468364824576,PressTV,"US blacks, Hispanics hardest hit by #coronavirus-related job losses: Study https://t.co/7wbUwQi68C",Twitter Web Client,,,False,3204,19,,236038,62,True,en
1252876643107930116,MoviezAdda,"#40MillionSalmanOnTwitter 

#SalmanKhan Completes #40MILLION FOLLOWERS On #Twitter #Lockdown #QuarantineAndChill #Lockdown2 #stayhome #staysafe #stayhealthy #stayathome #StayHomeStaySafe #Quarantine #quarantinelife 

WATCH ⏩ https://t.co/8f3IaO63Gp https://t.co/0tCi8vb3Xz",Twitter Web App,,,False,736,55,,6147,464,False,en
1252876696610430976,ChennaitesDotIn,". @actorvijay has contributed  1.3 cr towards the #CoronavirusPandemic fund.

His contributions include other neighbouring states Kerala, AP, Telangana, Karnataka, Pondicherry

A separate amount is also given to his fan clubs to help the affected ppl. https://t.co/zHA73tntCd",Twitter for iPhone,,,False,532,86,,10791,11,False,en
1252876864411983875,mi6rogue,This is horrendous &amp; could have contributed to more deaths via cross-contamination. #CoronavirusPandemic https://t.co/gydCeso0fM,Twitter Web App,,,False,1172,13,,9232,1459,False,en
1252876882606821377,UrsVamsiShekar,"Blockbuster #Bheeshma Digital premiere from April 25th on @sunnxt &amp; @NetflixIndia 

Enjoy the hawsome entertainer with your family in this Quarantine period. 

@actor_nithiin 
@VenkyKudumula @SitharaEnts @iamRashmika @mahathi_sagar @vamsi84

#StayHomeStaySafe
#QuarantineAMovie https://t.co/fEfF2jbe2V",Twitter for Android,,,False,22909,10,,26553,379,False,en
1252876891905638404,cpeedell,"It’s 100% the responsibility of Government to ensure the nation is prepared to tackle a #pandemic to the best of its ability. Exercise #Cygnus uncovered gaping holes in preparedness in 2016. By failing to address those findings, the Government have failed the nation #COVID19",Twitter for iPhone,,,False,3519,32,,37958,2219,False,en
1252876955310911488,ictacademyindia,"""Leading in a #VUCA World"". Presenting the 4th Session of #Skycampus Season 2, comprising ""Key Note Address"" and ""Fire Side Chat"" with experts live on 23 April 2020 at 10 AM.

https://t.co/mN7DJykYq7

#ictacademyindia #livewebinar #stayhomestaysafe #coronolockdown @patbram https://t.co/s2jphmKUxy",Twitter Web App,,,False,1103,13,,2311,2460,False,en
1252877092783419393,jamewils,"Today got a couple of articles from PG Gurus &amp; Swarajya maligning Kerala's efforts to contain the #COVID19. 

They are circulating these in WhatsApp feverishly.

Remember, some weapons to them are given by some over enthusiastic crowd here like that Australian billboard, etc!",Twitter for Android,,,False,31708,21,,45202,906,False,en
1252877140317495298,SyedRezaMehdi,"This shopkeeper refused to sell vegetables to Muslims by saying that he can't sell his products to Muslims otherwise people will burn down his shop.

This is what Muslims in #India are going through during #Coronavirus pandemic.

#Islamophobia_In_India #ShameOnModi #RSSTerrorists https://t.co/9Vxhwpvczm",Twitter for iPhone,1.2527626425419407e+18,SyedRezaMehdi,False,59078,92,,31409,1015,True,en
1252877142913761281,as_penarth,"A reminder on #EarthDay of the deeper emergency facing the planet. #Coronavirus has shown the weakness and failings of our systems. We must build a better future for people and planet with a #GreenNewDeal 
https://t.co/fgqVeDbQxr",Twitter Web App,,,False,6147,10,,2035,1030,False,en
1252877230465671168,arulgreen,"#Coronavirus! This pandemic is teaching us how much we depend on each other for our health systems, food systems and supply chains. We are all on this planet together. 

#PMK advocates for a Green and #JustRecovery in the Post #COVID19 World

#PMKforGreenRecovery #EarthDay2020 https://t.co/8o1UdmSCkp",Twitter Web App,,,False,1180,20,,12273,404,False,en
1252877250199908352,Dhananjayang,"There were a lot of questions on this in the last few days, on the contribution of #ThalapathyVijay to #coronavirus relief. Hope this makes it clear. Magnanimous support by Vijay sir to various bodies. He ensured everyone is given support. Great sir 👍👍👍🙏🙏 https://t.co/2KDlzGAOKB",Twitter for Android,,,False,295,1346,,213577,554,True,en
1252877292545601537,zenitenglish,"#PopeFrancis’ General Audience (Full Text)

‘In today’s celebration of #EarthDay, we are called to renew our sense of sacred respect for #earth, for it is not just our home but also #God’s home’ #earthday2020 #pope #generalaudience #coronavirus #laudatosi https://t.co/MZU7dwnOWx",Twitter for iPhone,,,False,1129,16,,13563,3423,True,en
1252877300758167552,ChinaDaily,"Is China transparent on #COVID_19 information? 

The State Council held its first press conference on COVID-19 on Jan 26 and started to hold daily press conferences from Feb 3 onwards to inform the public in a timely, transparent and accurate manner. #KeyPhrase",Twitter for Advertisers,,,False,184,15,,4363063,521,True,en
1252877299470524417,AJEnglish,"""Keep your voice down."" 

President Trump berated a female CBS reporter when questioned over his #coronavirus response. https://t.co/rwted3k4mI",Twitter Media Studio,,,False,5569,386,,6137136,247,True,en
1252877388314079236,wef,This Japanese experiment shows how easily the #coronavirus can spread – and what you can do about it https://t.co/ZKmZaGjPJ3 #COVID19 https://t.co/qFzJ9dZPe9,Buffer,,,False,1784,66,,3747829,489,True,en
1252877437819478017,ABSCBNNews,"The Department of Health announces 111 new cases of #COVID19 in the Philippines. Total cases in the country now at 6,710, as April 22, 2020.

39 new recoveries; total at 693
9 new deaths, total at 446

| via @kristinesabillo https://t.co/opQdLvD2rJ",Twitter Web App,,,False,1078,182,,6860164,1073,True,en
1252877543968927744,SkyNews,"""We are trialling different options.""

Commons Speaker Sir Lindsay Hoyle says the House of Commons is looking into new options to allow MPs to vote remotely, as a 'hybrid' parliament begins today.

Get the latest on #coronavirus: https://t.co/iC5rr43EGJ https://t.co/SjPsLyovia",Wildmoka,,,False,27,24,,5953922,28,True,en
1252877551552225280,HSELive,"Want some information on #coronavirus that is easy to read and follow? Order a copy here and we will post it to your home or workplace. We can send multiple copies to residential homes and hospitals.  @NALAIreland https://t.co/fZyGYySWZk

#COVID19 #ItsInOurHands https://t.co/tzWpb0Sawx",TweetDeck,,,False,2816,14,,122340,515,True,en
1252877553368305666,DDNewslive,"Home Minister @AmitShah interacts with doctors; appreciates their work, assures security
https://t.co/Rys1oNSG9t
#IndiaFightsCOVID19 
#StayHomeStaySafe https://t.co/gTh0BwUw6Y",Twitter Web App,,,False,597,21,,2802355,41,True,en
1252877572913815555,esichq,"In order to ease out the hardship of #ESIC Beneficiaries in this tough time, ESIC has allowed the purchase of medicines by beneficiaries from private chemists during the lockdown period and its subsequent reimbursement by ESIC.
#IndiaFightsCorona #Socialsecurity #StayHomeStaySafe https://t.co/QbZ62SQGDu",Twitter for Android,,,False,68,32,,32917,51,False,en
1252877755449921536,Telegraph,Dozens of #Covid19 sufferers have been refused transfer to London Nightingale hospital because there are not enough nurses to treat them https://t.co/CmNnElGyFn,Echobox Social,,,False,268,12,,2865204,748,True,en
1252877756007735296,KollyFlick,"Thalapathy Vijay has donated 1.3 crores as Corona Relief. Besides this amount, he had also contributed to VMI.
#CoronavirusOutbreak #Coronaupdatesindia #CoronaReliefFund https://t.co/tIZeFr1owA",Twitter for Android,,,False,304,10,,582,20,False,en
1252877823808663552,earthshakerph,"JUST IN: The DOH reports 111 new #COVID19 cases, bringing the country's total to 6,710. 

There are also 9 news deaths (total now: 446) and 39 new recoveries (total now: 693). https://t.co/4W6icnyzg0",Twitter Web App,,,False,2733,101,,54037,18,False,en
1252877828313346049,sekartweets,Thalapathy Vijay donated ₹1.3cr covering all Southern States + PM relief fund + FEFSI. He has also given an amount to his fans club for welfare activities. Great gesture 👏👏 #Covid19 https://t.co/TXzzEYWxOO,Twitter for Android,,,False,3723,1412,,132506,579,True,en
1252877863717502976,jacquep,"Sorry @Keir_Starmer but you are wrong on this.
France has already put in place several Parliamentary Enquiries that have started to look at Government's response to #covid19

Coronavirus: Ministers to face tough questions but now is not the time https://t.co/gddpGd9F3s",Twitter for Android,,,False,35226,50,,15384,15299,False,en
1252877893165703168,bebeinghuman,"It is the time to love &amp; cherish what we have. This Earth Day let’s make a promise to collectively take action against climate change.

Let’s flood the world with hope, optimism and action.

#beinghumanclothing #love #cherish #earth #hope #StayHomeStaySafe https://t.co/pWUs7BPnbn",Twitter Web App,,,False,1516,29,,113805,94,False,en
1252877901696872448,taidrus,"Thank you to our #COVID19 Rapid Response Teams in Islamabad led by Dr @ZaeemZia who are not only working tirelessly to keep us safe but also using technology to augment response. 

Thanks @HealthpassPK for equipping them to provide on the spot remote consultations with doctors.",Twitter Web App,,,False,426,121,,88979,289,False,en
1252877998031728641,PhilstarNews,"BREAKING: The total #COVID19 cases in the country is now at 6,710 after the Department of Health logged 111 new infections, including nine new deaths.

However, an additional 39 recoveries were also recorded.

Get more live updates on #COVID19PH here: https://t.co/qcx94TZnuP https://t.co/fqIMftkq5g",TweetDeck,,,False,2766,16,,523012,440,True,en
1252878010421657602,AshakaSaleh,"Good news about Corona 👇

 Oxford University professor John Bell claims the #Coronavirus vaccine will be ready in October, November ... vaccine trials will be completed in August.",Twitter for iPhone,,,False,48150,23,NG,37064,3241,True,en
1252878029723889664,thedk9999,"I @TV9Telugu merugaina samajam kosam do u have ethics to speak about this against your boss?

Neutral voters in my account and YSRCP brothers please look at the number of medicos affected by #Coronavirus in Anantpur district. NEGLIGENCE OF YSRCP GOVERNMENT.

#ShameonTV9 https://t.co/Ojn6TwKJKr",Twitter for Android,,,False,9742,16,,1314,243,False,en
1252878166906953733,moodewji,"More than half of the worlds students don’t have access to computers and internet for home schooling. As institutions roll out mass online education during this time, how do we educate those that don’t have access to these facilities throughout the #COVID19 crisis?",Twitter for iPhone,,,False,45685,57,,924477,115,True,en
1252878247685058560,rapplerdotcom,"Through a petition, students and members of the UST community continue to call on the administration to show compassion for Thomasians by suspending online classes while the #coronavirus outbreak is ongoing. #COVID19PH   https://t.co/ID9vlV0YgF",Echobox Social,,,False,8084,62,,3267599,404,True,en
1252878281830887424,ANCALERTS,"The Department of Health announces 111 new cases of #COVID19 in the Philippines. Total cases in the country now at 6,710, as April 22, 2020.

39 new recoveries; total at 693
9 new deaths, total at 446

| via @kristinesabillo https://t.co/5qU7lx1xyg",TweetDeck,,,False,5448,42,,4921126,774,True,en
1252878450857111552,TeluguVijayFans,"Thalapathy Vijay donated ₹1.3cr covering all Southern States + PM relief fund + FEFSI. He has also given an amount to his fans club for welfare activities. Great gesture 👏👏 #Covid19 

Thank You Thalapathy ❤️ https://t.co/nNl0PlSEes",Twitter for Android,,,False,4361,47,,17387,10,False,en
1252878449661718529,mhclg,"New guidance has been published to help building regulations inspectors carry out their work safely, in line with public health advice https://t.co/VwkWINajoK #coronavirus https://t.co/dGXvCNBPuJ",Hootsuite Inc.,,,False,646,11,,114713,621,True,en
1252878532390187010,Dr_PhilippaW,"Myself and over 100 MPs have signed a letter to the Chancellor calling for #UniversalBasicIncome to be part of the #COVID19 recovery. We welcome the financial support provided by the Chancellor, for businesses and individuals, but too many people have fallen through the gaps. https://t.co/bJCLBdyRDN",Twitter Web App,,,False,20328,129,,30589,994,True,en
1252878543752622083,HywelPlaidCymru,"✏️ I have signed a joint statement as @PlaidArfon MP with 110 other MPs and Peers telling the Chancellor that any #Coronavirus recovery plan must include a Universal #BasicIncome👇🏻

🖥 https://t.co/E2Jrkv4tt7 https://t.co/LMgBW7lOrM",Twitter for iPhone,,,False,8035,13,,9275,780,True,en
1252878582012981254,UN_Women,Our planet is sending us a message during the time of #COVID19 - and we need to listen and learn the facts on #EarthDay. https://t.co/V2zicxeAzA https://t.co/4eU4meTppI,Hootsuite Inc.,,,False,7545,46,,1825287,4165,True,en
1252878612732076033,amb_cinemas,"COVID-19 has disrupted many lives..With Humility #AsianGroup donated Rs 21 Lakhs for Telangana CM Relief fund to fight #CoronaVirus @TelanganaCMO @KTRTRS @AsianSunilN @AsianCinemas_

#LetsFightCoronaTogether 
#StayAtHome https://t.co/lLv26iyEoS",Twitter for Android,,,False,452,25,,22534,3,False,en
1252878623079493634,AT_Offl,"#ThalapathyVijay Entry... 

#Corona #CoronaLockdown #CoronavirusPandemic https://t.co/WtY63pPgyR",Twitter for Android,,,False,103457,59,,41331,1,False,en
1252878655912423430,avinashpandeinc,"The #coronavirus crisis has left small and medium businesses fighting for survival and the Modi Government seems to care more about their crony capitalist friends rather than for the needy. 

@INCIndia requests for your suggestions to #HelpSaveSmallBusinesses https://t.co/KHfNr2DrRo",Twitter for Android,,,False,1175,31,,55514,238,True,en
1252878680797220867,news_RSE,"""Sometimes the politicians don't want to hear what you have to say""
Last night, our President Prof Dame @AnneGlover_EU spoke to @Channel4News on the importance of data-led &amp; expert-informed decisions on the government response to #coronavirus:
https://t.co/WrDOkxz0hZ",Twitter Web App,,,False,3886,10,,9421,1867,False,en
